client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706819.mp3	‘पीकू’ दीपिका के करियर की सबसे अच्छी फिल्म: रणवीर सिंह	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706820.mp3	ड्रोन किसी सरकार को बिक्री नहीं की गई: चीनी कंपनी का दावा	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706821.mp3	उन्होंने शिकायत की है।	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706822.mp3	मैं उसकी फिर कभी नहीं सुनूँगा।	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706823.mp3	दार्जिलिंग-एनजेपी के बीच टॉय ट्रेन सेवा पांच साल बाद शुरू	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706824.mp3	कर्नाटक ने की कृष्णा जल विवाद पंचाट की सराहना	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706825.mp3	क्लार्क हुए रिटायर्ड हर्ट, दूसरे टेस्ट से भी हो सकते हैं बाहर	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706826.mp3	राशन कार्ड पर कुत्ते का नाम! जब सच खुला तो उड़े अफसरों के होश	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706827.mp3	अभी कपिल का शो नहीं छोड़ सकते सुनील, लौटना पड़ेगा शूटिंग पर	0	0	thirties	male		hi	
d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc	common_voice_hi_27706828.mp3	टीम इंडिया के वर्ल्ड क्लास बैट्समैन अगल चुनौती के लिए रहें तैयारः शेन वॉटसन	0	0	thirties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718903.mp3	सामी के पास स्तन और योनि हो तो भी वह पुरुष है।	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718904.mp3	अरदक में छिपा है इस जानलेवा बीमारी का इलाज...	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718905.mp3	बिहार में बिजली कीमतों में बढ़ोतरी से हंगामा	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718907.mp3	कश्मीर पर बेमतलब एक्टिव हो रहे इमरान खान, अब बना दी हाई लेवल कमेटी	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718909.mp3	लड़कियों को इंस्टाग्राम पर फंसाते, मंगाते न्यूड तस्वीरें, फिर करते ब्लैकमेल	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718927.mp3	वह मेरी कुरसी है।	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718929.mp3	किंगफिशर को सुरक्षा मानकों का पालन करना होगा: अजित	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718930.mp3	बच्चे होंगे ज्यादा, तो बीमारी सताएगी कम	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718931.mp3	अमिताभ ने किया अपने आलोचकों पर पलटवार	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718932.mp3	ओबमा का भरोसा, भारत और चीन से ग्लोबल वार्मिंग पर करेंगे एतिहासिक समझौता	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718971.mp3	चीन के कर्ज से बना एयरपोर्ट हुआ कंगाल, अब भारत को मिला जिम्मा	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718972.mp3	यह कोई छोटा काम नहीं है।	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718973.mp3	"'की एंड का'में अर्जुन और करीना का रेलगाड़ियों में इश्क"	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718975.mp3	हिन्दी चैनलों को बंद करवा दूंगा: राज ठाकरे	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27718976.mp3	उत्तराखंडः निर्दलीय सबसे आगे	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719002.mp3	दिल्ली मेट्रो ने की किराया बढ़ाने की मांग	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719003.mp3	बिकनी पहनने से परिणीति चोपड़ा को परहेज नहीं	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719006.mp3	दर्शकों के बाजार में फनकार	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719008.mp3	इवेंट ऑर्गनाइज कराने के बहाने दिल्ली से भिवाड़ी लाकर किया गैंगरेप	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719010.mp3	"जानें: Jio इंस्टीट्यूट के बारे में, जो खुले बिना ही बन गया 'उत्कृष्ट'"	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719034.mp3	मुशर्रफ ने कहा, पाकिस्तान खतरे में	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719035.mp3	नाबालिग ने किया ढाई साल की बच्ची से रेप	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719037.mp3	कैमरे में कैद हुआ घूस मांगता शाहदरा थाने का हवलवार	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719038.mp3	कहानी संग्रह: पीड़ा की घाटी परत-दर-परत	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719039.mp3	कुंडा कांड: आरोप पत्र में राजा भैया का नाम नहीं	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719077.mp3	अक्षय-ट्विंकल के बेडरूम में हो सकते हैं दो टॉयलेट, ये है वजह	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719078.mp3	अंतर्राष्ट्रीय बालिका दिवस: आधे से ज्यादा स्कूलों में नहीं लड़कियों के लिए टॉयलेट	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719080.mp3	गर्मी में नकसीर फूटने पर करें ये आसान उपाय	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719082.mp3	मध्य प्रदेशः बदमाशों ने महिला एसआई को किया अगवा	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719083.mp3	"खट्टर के मंत्री बोले- 'स्वाभाविक था श्रद्धालुओं का गुस्सा, उनके पास हथियार नहीं था'"	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719101.mp3	"रैंप पर चलने में बिपाशा बसु को लगता था 'डर'"	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719103.mp3	फिर आतंकियों के निशाने पर है मायानगरी	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719104.mp3	राम माधव बोले- नतीजों से संतुष्ट, परिवर्तनकारी सरकार देंगे	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719106.mp3	दवा, जो आपकी बढ़ती उम्र को थाम देगी...	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719108.mp3	उन्हें एक-दूसरे से प्यार हो जाएगा।	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719125.mp3	भारत को आउट करने का हमारे पास पर्याप्त समयः बाउचर	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719126.mp3	तुम स्कूल जाती हो।	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719127.mp3	चंद्र ग्रहण की भविष्यवाणी मुमकिन, राहुल की नहींः बीजेपी	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719128.mp3	नाबालिग को अगवा कर तीन महीने से कर रहा था रेप	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719129.mp3	डीके शिवकुमार के पास है सैकड़ों करोड़ की प्रॉपर्टी, इस केस में हुए गिरफ्तार	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719137.mp3	इस पाठ से घर में बरसेगी देवी लक्ष्मी की कृपा...	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719140.mp3	कोहली-अनुष्का को साथ रहने की इजाजत नहीं दी	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719141.mp3	हैदराबाद गैंगरेप: ऋषि कपूर ने जताया गुस्सा, फांसी देने का किया समर्थन	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719143.mp3	रणदीप हुडा	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719145.mp3	"'मोहनजोदड़ो' के सेट पर रितिक रोशन को लगी चोट, आराम की सलाह"	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719158.mp3	दिल्लीः धीमा सर्वर बना सिरदर्द, पॉल्यूशन सर्टिफिकेट बनवाने में लग रहे कई घंटे	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719159.mp3	यह कोई छोटा काम नहीं होता।	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719161.mp3	दिल्ली मुठभेड़: घायल इंस्पेक्टर मोहनचंद शर्मा शहीद	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719164.mp3	कोयंबटूर में भाजपा जिला उपाध्यक्ष की हत्या	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719167.mp3	जन की बात	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719206.mp3	"दिल्ली, यूपी और मुंबई में रिलीज हुई 'विश्वरूपम', कुछ जगहों पर विरोध प्रदर्शन"	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719208.mp3	सीबीआई ने महिपाल मदेरणा को सोमवार को फिर तलब किया	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719210.mp3	“दिल फोकट में नहीं देंगी” माही गिल	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719212.mp3	मैं भारत से हुँ	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719213.mp3	उस रात ठंड नहीं थी।	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719263.mp3	"जाह्नवी नहीं श्रीदेवी की हुई वापसी, 'धड़क ट्रेलर' देखकर बोले फैंस"	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719264.mp3	येदियुरप्पा के पास भारी बहुमत: भारद्वाज	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719266.mp3	हम सत्ता में आए तो तीनों क्षेत्रों में देंगे स्वायत्तता: फारुक अब्दुल्ला	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719267.mp3	जानिए दिल्ली के कचरे से कैसे बनती है बिजली	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719268.mp3	ईडन गार्डन पर आईसीसी का फैसला दुर्भाग्यपूर्ण: डालमिया	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719291.mp3	अवसरों के आविष्कारक	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719292.mp3	देहरादून: होटल के रूम में मिला भाई-बहन का शव	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719293.mp3	सोनाक्षी को चाहिए अब ग्लैमरस किरदार	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719294.mp3	मुंबई: ग्रैंड हयात होटल में लगी आग, आग बुझाने की कोशिशे जारी	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719295.mp3	जब खोज लिया गया था एड्स के वायरस को	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719332.mp3	ताकतवर-रसूखदारः शाश्वत योद्धा	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719333.mp3	iChowk: मांझी के लिए बिहार में ऑप्शन ही ऑप्शन	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719334.mp3	तू बाहर नहीं गया था क्या?	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719335.mp3	अर्थात्: न होती नोटबंदी तो...	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719377.mp3	राजस्थान के स्कूलों में सूर्य नमस्कार और योग अनिवार्य	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719378.mp3	आज तक के मोबाइल एप में जुड़े कई खास फीचर्स, आज ही करें डाउनलोड	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719379.mp3	हरियाणा को रोकने के लिए राजनाथ सिंह से मिले बादल	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719380.mp3	तिब्बती धर्मगुरु करमापा पर कसता जा रहा शिकंजा	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719381.mp3	शौचालय का अधिकार	1	0	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719418.mp3	श्रद्धा-सुशांत की छिछोरे ट्रेलर देख बोले फैंस- गरीबों की student of the year	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719420.mp3	स्विटजरलैंड में बुर्का पर प्रतिबंध की योजना नामंजूर	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719422.mp3	न्यूज बुलेटिन में चलने लगी पॉर्न फिल्म	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719424.mp3	होटल, गेस्ट हाउस, क्लब और कैंप नहीं वसूल सकते सर्विस टैक्स: हाई कोर्ट	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719426.mp3	पाकिस्तान को अल्टीमेटम नहीं दिया: अमेरिका	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719464.mp3	सोमदेव ने चाइना ओपन के लिये क्वालीफाई किया	0	1	fourties	male		hi	
e6d5ef06a5a765e29cc111294dcf0542f6faa74f367ad10200bd7e609e89ca4dbc72ad11540880b3b155d3a0c19eff6fd865a688d96a340e8e4f23cc9baff93b	common_voice_hi_27719465.mp3	भारतीय सामग्री के कारण कफ सीरप से हुई मौतें: पाकिस्तान	0	1	fourties	male		hi	
