sentence	sentence_id	locale	reason
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
الرجاء عدم الكتاية على كتب هذه المكتبة	d7db2eae103df080061752b877988e337694c7ef30a8e9e2ce34930ae4563e0a	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان ؟	4c7ba94498bbf2dfa30c59cb5df1f960c98e50f2631fd831e8dd62d3ce67fea9	ar	different-language
غرف هذا الفندق عازلة للصوت سيئة للغاية. يمكنني سماع جارتي وهو يمضغ علكته	8defa15559bbc84282aed00a28d031f72276e6027081cd8218b54e309cb7e007	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
هل تعملین فی جوار ؟	e7cd9cabe6fa3c3382bd664aa07d94512bf1f43bd3e8c6f5c1db0505fb06c685	ar	grammar-or-spelling
كان منّاد دائما في منزل ليلى.	d58f9384792f58f4575ffe9a5afb868a3e8711aaff94614baf0c7c1b127c86d5	ar	offensive-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
أن جد ممتن لمساعدتك	e705a09cf8c5290166b15f040224da6f8b2673d700b224453fe98baa9b556f6b	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
هل تريديني أن مشط شعرك.	efe059da151df2ca700e5ffd72937026697ff5c656e30f22c295c1442df880e1	ar	grammar-or-spelling
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
فما لنا من شافعين	ab88da6bb53b6d331ea03ffddd11db341c5a9aebb88ccbc152065269176e6065	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
أنا لستُ صدبقتك.	37e4c0294a89af99ba5e979dc601d5db1cbd16abecf6515853ef4d4bb8c9d514	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
أنت لا تعلم ما قله لي.	cdeb39723dc5959bc4db850bd45a8f69073bb697e1905c7824c76e7de91f5480	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
هذه مردسة للبنات الصغار.	e24e73b43b76bd63d20e54ae05fc0528d7ab5e245714936af5602f791f4a850a	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
أتَ لا يمكنك تحدث الإنجليزية؟	413c7c6b51956923d19970e2953be66fdf1f661fc966c3f8fe9fb43fe51aedad	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
أنا سوف أذهب إلى بوستن الإسبوع القادم, ولكن أنا حقاً لا أتتطلع لهذا.	f80ac30eaf9687273d25e499583f6055e06275e1e906800c9acbd15b27213bd4	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
أنا سوف أذهب إلى بوستن الإسبوع القادم, ولكن أنا حقاً لا أتتطلع لهذا.	f80ac30eaf9687273d25e499583f6055e06275e1e906800c9acbd15b27213bd4	ar	grammar-or-spelling
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
هل تريديني أن مشط شعرك.	efe059da151df2ca700e5ffd72937026697ff5c656e30f22c295c1442df880e1	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
أنا لستُ صدبقتك.	37e4c0294a89af99ba5e979dc601d5db1cbd16abecf6515853ef4d4bb8c9d514	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
الرجاء عدم الكتاية على كتب هذه المكتبة	d7db2eae103df080061752b877988e337694c7ef30a8e9e2ce34930ae4563e0a	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
لكن التلسكوب الفضائي جيمس واب يسفتح الأبواب واسعة	c92e549e3770264f2d4f419689d28747eb1643a2fde3a26416a2403e8d7cb39f	ar	grammar-or-spelling
إنه ليس خليلي ، ما بيننا هو حب أفلاطوني مع بعض المنافع!	f82994f6b6a85a77cd048f7921772ca80b45ba9cf91997e845c60aeb3e0d7315	ar	offensive-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
أنت لا تعلم ما قله لي.	cdeb39723dc5959bc4db850bd45a8f69073bb697e1905c7824c76e7de91f5480	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
اللَّهُ عَلَيْهِ وَسَلَّمَ عَنْ الزُّبَيْرِ إمْسَاكٌ فَجَذَبَ عِمَامَتَهُ إلَيْهِ وَقَالَ	ce35644e6edc3747b5ce3fc30c4a930fbb70c83e52a72b71832471ffc4113db6	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
أنت لا تعلم ما قله لي.	cdeb39723dc5959bc4db850bd45a8f69073bb697e1905c7824c76e7de91f5480	ar	grammar-or-spelling
الرجاء عدم الكتاية على كتب هذه المكتبة	d7db2eae103df080061752b877988e337694c7ef30a8e9e2ce34930ae4563e0a	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
إنه ليس خليلي ، ما بيننا هو حب أفلاطوني مع بعض المنافع!	f82994f6b6a85a77cd048f7921772ca80b45ba9cf91997e845c60aeb3e0d7315	ar	offensive-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
سأحصل على المال من توم بطرقة أو بأخرى.	ee74e3c7768fa249da3418167d1efe073eac6e784e59fbc18908f3b9b2ad8789	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
إنه ليس خليلي ، ما بيننا هو حب أفلاطوني مع بعض المنافع!	f82994f6b6a85a77cd048f7921772ca80b45ba9cf91997e845c60aeb3e0d7315	ar	offensive-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	grammar-or-spelling
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
سأتصل عليك بعد ظهر الغد.	6569d0521cb2cdaa89a7077b29990ddbc32767e2e6cae15340532dbfe0cba238	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
هيا بنا لنسكر.	cbda7b248921e91cc63ccc23c177d95728fc8ee4e6b440e5112f380bcb0e790a	ar	offensive-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
سأتصل عليك بعد ظهر الغد.	6569d0521cb2cdaa89a7077b29990ddbc32767e2e6cae15340532dbfe0cba238	ar	grammar-or-spelling
سأحصل على المال من توم بطرقة أو بأخرى.	ee74e3c7768fa249da3418167d1efe073eac6e784e59fbc18908f3b9b2ad8789	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
الرجاء عدم الكتاية على كتب هذه المكتبة	d7db2eae103df080061752b877988e337694c7ef30a8e9e2ce34930ae4563e0a	ar	grammar-or-spelling
أنا لستُ صدبقتك.	37e4c0294a89af99ba5e979dc601d5db1cbd16abecf6515853ef4d4bb8c9d514	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	???? 
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	???? ???? ????? ???? 
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
كيف رحت لهونيك ؟	ee95f03c534fb0a2e07f6970a84ad660cf9ef2b5b197e642e254fc5af0439602	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	difficult-pronounce
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
مِلك بِجدي جودن مِلكيخر خوشِ آرو سٌويمْكَ اِك جحان لدكيا	f86d9afa328ba1d6563a69d1ef0f4af80f7ac9419af6603b7e7a57c93d8dfef6	ar	different-language
نشكر كل من قدوم عندنا.	d5c35b6bcf6f137f565e23b1934f8208302501c2bb0aadf518e5b1b91b06ab60	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
كتير صعب عليي فيق قبل الستة	bf58a333c1a59fb9d64a100fab7e25cf1f0ea3dae427966f1a5f5d43529aa683	ar	grammar-or-spelling
چکار قراره بکنم من الان؟	36c7bf6cda7c6c92c4110c765f88d64a081a8c6b78debbd7aa34ed43ec77266f	ar	grammar-or-spelling
سأتصل عليك بعد ظهر الغد.	6569d0521cb2cdaa89a7077b29990ddbc32767e2e6cae15340532dbfe0cba238	ar	grammar-or-spelling
أنا أحب الموسيقي, ولكني أحب أيضاً الرسومات.	5861e40287efdf911e213cf9efd69859df91dcaa5fdfec30d267a81155d84564	ar	grammar-or-spelling
لبقر ياطيونّا لحليب.	61a604f0a7487876bf64318271659e21ad38c70f052dde3f3e3c0c115d127569	ar	grammar-or-spelling
